时间,商品名称,SKU,品牌,一级类目,二级类目,三级类目,店铺名称,供应商简码,供应商名称,是否售完即止,是否影分身,是否虚拟组套,是否虚拟品类,上下柜状态,上柜时间,是否平行库存,是否赠品,SPU编码,条形码,商品价格,仓网类型,重量,RDC,配送中心,上级B配送中心编码,上级B配送中心名称,库存件数,现货库存,内配在途库存,内配入,内配出,已锁定,可用库存,采购未到货,可订购库存,订单预定,VMI库存,不可售,昨日出库商品件数,近7日出库商品件数,近14日出库商品件数,近28日出库商品件数,7日有货天数,14日有货天数,28日有货天数,30日有货天数,预计可售天数,无货pv,月至今无货pv,PV现货率,月至今pv现货率,月至今退供应商件数,B仓京东可用库存
456,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 M码56片,1.00224890064e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474088e+12,169,自营中小件,1400,兰州,,23410,西安补货B,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,1,0.5,0,0,0,0,0,0
457,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 M码56片,1.00224890064e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474088e+12,169,自营中小件,1400,南京,,23389,苏州补货B,1,1,0,0,0,0,1,1,2,0,0,0,0,1,1,3,7,14,24,26,24,0,0,0,1,0,0
458,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 M码56片,1.00224890064e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474088e+12,169,自营中小件,1400,德州,,23412,济南补货B,2,2,0,0,0,0,2,0,2,0,0,0,0,0,1,2,7,14,28,30,28,0,0,1,1,0,0
459,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 M码56片,1.00224890064e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474088e+12,169,自营中小件,1400,沈阳,,23408,沈阳补货B,8,8,0,0,0,0,7,0,7,1,0,0,0,2,3,3,7,14,28,30,74.7,0,0,1,1,0,0
461,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,广州,,23063,广州补货B,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,7,14,28,30,20,0,0,0,1,0,0
462,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,广州补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,北京补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
464,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,苏州补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
465,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,沈阳补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,武汉补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
468,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,成都补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
469,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,济南补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
470,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,上海,,23389,苏州补货B,20,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,7,14,28,30,200,0,0,1,1,0,0
471,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,西安,,23410,西安补货B,16,16,0,0,0,0,16,0,16,0,0,0,0,0,0,0,7,14,28,30,160,0,0,1,1,0,0
472,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,成都,,23411,成都补货B,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,7,14,28,30,28,0,0,1,1,0,0
473,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,武汉,,23409,武汉补货B,7,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,14,28,30,70,0,0,1,1,0,0
474,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,北京,,23217,北京补货B,8,8,0,0,0,0,8,0,8,0,0,0,0,0,0,1,7,14,28,30,224,0,0,1,1,0,0
475,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,天津,,23217,北京补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,深圳,,23063,广州补货B,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,宁波,,23389,苏州补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,南充,,23411,成都补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,济宁,,23412,济南补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,德州,,23412,济南补货B,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,3,7,14,28,30,46.7,0,0,1,1,0,0
481,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,荆州,,23409,武汉补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,汉中,,23410,西安补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,沈阳,,23408,沈阳补货B,3,3,0,0,0,0,3,0,3,0,0,0,0,3,3,4,7,14,28,30,42,0,0,1,1,0,0
485,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,广州,,23063,广州补货B,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,14,28,30,50,0,0,0,0,0,0
486,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,广州补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
487,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,北京补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,苏州补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
467,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 NB码36片,1.00224890144e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474064e+12,89,自营中小件,580,西安补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
489,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,沈阳补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
490,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,武汉补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,西安补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,成都补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,济南补货B,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
494,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,上海,,23389,苏州补货B,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,14,28,30,10,0,0,1,1,0,0
495,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,西安,,23410,西安补货B,7,7,0,0,0,0,7,0,7,0,0,0,0,0,0,5,7,14,28,30,39.2,0,0,1,1,0,0
496,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,成都,,23411,成都补货B,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,14,28,30,20,0,0,1,1,0,0
497,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,武汉,,23409,武汉补货B,4,4,0,0,0,0,4,0,4,0,0,0,0,0,1,1,7,14,28,30,56,0,0,0,1,0,0
498,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,杭州,,23389,苏州补货B,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,14,28,30,40,0,0,0,0,0,0
499,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,北京,,23217,北京补货B,7,7,0,0,0,0,7,0,7,0,0,0,0,0,1,3,7,14,28,30,65.3,0,0,0,1,0,0
500,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,重庆,,23411,成都补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,郑州,,23409,武汉补货B,2,2,0,0,0,0,2,0,2,0,0,0,0,0,2,2,4,4,4,4,20,0,0,0,1,0,0
502,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,长沙,,23409,武汉补货B,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0
503,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,南京,,23389,苏州补货B,3,3,0,0,0,0,3,0,3,0,0,0,0,1,2,2,7,10,24,26,36,0,0,0,1,0,0
504,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,德州,,23412,济南补货B,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,1,7,14,28,30,84,0,0,1,1,0,0
505,摩贝恩【超净工厂10倍洁净】宝宝婴儿透气尿不湿清风纸尿裤 S码64片,1.00224890126e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童纸尿裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,否,否,否,否,上柜,2025/05/22 00:00,否,非赠品,1.00225e+11,6.974265474071e+12,169,自营中小件,1400,沈阳,,23408,沈阳补货B,2,2,0,0,0,0,2,0,2,0,0,0,0,1,2,2,7,14,28,30,28,0,0,1,1,0,0
507,摩贝恩【超净工厂10倍洁净】蓝蓝裤宝宝婴儿尿不湿拉拉裤L码22片*2包,1.00167822283e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童拉拉裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,是,否,否,否,下柜,2025/04/30 00:00,否,非赠品,1.00168e+11,6.974265475252e+12,109,自营中小件,1700,成都,,23411,成都补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,摩贝恩【超净工厂10倍洁净】蓝蓝裤宝宝婴儿尿不湿拉拉裤XXL码18片*2包,1.00167822311e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童拉拉裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,是,否,否,否,下柜,2025/04/30 00:00,否,非赠品,1.00168e+11,6.974265475276e+12,109,自营中小件,1520,北京,,23217,北京补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,摩贝恩【超净工厂10倍洁净】蓝蓝裤宝宝婴儿尿不湿拉拉裤XXL码18片*2包,1.00167822311e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童拉拉裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,是,否,否,否,下柜,2025/04/30 00:00,否,非赠品,1.00168e+11,6.974265475276e+12,109,自营中小件,1520,德州,,23412,济南补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,摩贝恩【超净工厂10倍洁净】蓝蓝裤宝宝婴儿尿不湿拉拉裤XXXL码16片*2包,1.00167822231e+11,摩贝恩（MOBEIEN）,母婴,尿裤,婴童拉拉裤,摩贝恩京东自营旗舰店,jsbyh,江苏邦业护理用品有限公司,是,否,否,否,下柜,2025/04/30 00:00,否,非赠品,1.00168e+11,6.974265475283e+12,109,自营中小件,1480,上海,,23389,苏州补货B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
